X , P1AncestryProportion , P2AncestryProportion , P3AncestryProportion , P4AncestryProportion , P5AncestryProportion , P6AncestryProportion , P7AncestryProportion , P8AncestryProportion
639 , 0.153846 , 0.230769 , 0.0 , 0.0 , 0.0769231 , 0.0769231 , 0.230769 , 0.230769
640 , 0.368421 , 0.157895 , 0.0 , 0.0 , 0.0 , 0.105263 , 0.157895 , 0.210526
641 , 0.0 , 0.210526 , 0.0 , 0.157895 , 0.0526316 , 0.157895 , 0.263158 , 0.157895
642 , 0.142857 , 0.571429 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.285714
643 , 0.1 , 0.25 , 0.3 , 0.1 , 0.0 , 0.05 , 0.1 , 0.1
644 , 0.166667 , 0.0555556 , 0.0 , 0.0 , 0.0 , 0.0555556 , 0.222222 , 0.5
645 , 0.0 , 0.285714 , 0.0714286 , 0.0 , 0.142857 , 0.142857 , 0.0 , 0.357143
646 , 0.272727 , 0.181818 , 0.0454545 , 0.0 , 0.0 , 0.0909091 , 0.0454545 , 0.363636
647 , 0.192308 , 0.346154 , 0.0 , 0.192308 , 0.0 , 0.0384615 , 0.0769231 , 0.153846
648 , 0.0 , 0.5 , 0.111111 , 0.111111 , 0.0 , 0.0 , 0.0 , 0.277778
649 , 0.0833333 , 0.416667 , 0.125 , 0.0 , 0.0833333 , 0.166667 , 0.0 , 0.125
650 , 0.3125 , 0.0625 , 0.0 , 0.0625 , 0.0 , 0.125 , 0.0625 , 0.375
651 , 0.0555556 , 0.222222 , 0.0 , 0.111111 , 0.0 , 0.0 , 0.111111 , 0.5
652 , 0.217391 , 0.130435 , 0.0434783 , 0.0 , 0.0869565 , 0.0 , 0.217391 , 0.304348
653 , 0.142857 , 0.142857 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.285714 , 0.285714
654 , 0.25 , 0.0 , 0.0625 , 0.0625 , 0.25 , 0.1875 , 0.0 , 0.1875
655 , 0.130435 , 0.173913 , 0.0434783 , 0.130435 , 0.0 , 0.130435 , 0.130435 , 0.26087
656 , 0.133333 , 0.0666667 , 0.0666667 , 0.266667 , 0.0 , 0.0 , 0.133333 , 0.333333
657 , 0.125 , 0.25 , 0.1875 , 0.0625 , 0.0 , 0.125 , 0.0 , 0.25
658 , 0.136364 , 0.409091 , 0.0454545 , 0.0454545 , 0.0 , 0.0 , 0.227273 , 0.136364
659 , 0.0 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.166667 , 0.333333 , 0.166667
660 , 0.0 , 0.5 , 0.166667 , 0.0 , 0.0 , 0.166667 , 0.0 , 0.166667
661 , 0.2 , 0.16 , 0.04 , 0.04 , 0.08 , 0.08 , 0.04 , 0.36
662 , 0.130435 , 0.26087 , 0.0 , 0.0869565 , 0.0 , 0.0869565 , 0.347826 , 0.0869565
663 , 0.0 , 0.642857 , 0.0 , 0.0 , 0.0 , 0.214286 , 0.0714286 , 0.0714286
664 , 0.125 , 0.0625 , 0.3125 , 0.0625 , 0.0 , 0.1875 , 0.0625 , 0.1875
665 , 0.166667 , 0.166667 , 0.333333 , 0.166667 , 0.0 , 0.0 , 0.166667 , 0.0
666 , 0.111111 , 0.148148 , 0.0 , 0.037037 , 0.0 , 0.148148 , 0.259259 , 0.296296
667 , 0.176471 , 0.411765 , 0.0 , 0.176471 , 0.0 , 0.0 , 0.0 , 0.235294
668 , 0.181818 , 0.181818 , 0.272727 , 0.0909091 , 0.0 , 0.0909091 , 0.0 , 0.181818
669 , 0.181818 , 0.0909091 , 0.0 , 0.136364 , 0.0 , 0.0454545 , 0.0909091 , 0.454545
670 , 0.318182 , 0.181818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.5
671 , 0.0833333 , 0.25 , 0.25 , 0.0 , 0.166667 , 0.0833333 , 0.0 , 0.166667
672 , 0.0 , 0.25 , 0.125 , 0.0833333 , 0.0416667 , 0.0 , 0.0 , 0.5
673 , 0.0 , 0.230769 , 0.0769231 , 0.0 , 0.0 , 0.230769 , 0.384615 , 0.0769231
674 , 0.12 , 0.28 , 0.0 , 0.12 , 0.0 , 0.0 , 0.2 , 0.28
675 , 0.0 , 0.375 , 0.0 , 0.0 , 0.0 , 0.375 , 0.125 , 0.125
676 , 0.0555556 , 0.444444 , 0.0 , 0.0 , 0.0 , 0.0555556 , 0.0555556 , 0.388889
677 , 0.157895 , 0.105263 , 0.0 , 0.105263 , 0.0526316 , 0.0 , 0.421053 , 0.157895
678 , 0.307692 , 0.153846 , 0.153846 , 0.0 , 0.0 , 0.153846 , 0.0769231 , 0.153846
679 , 0.333333 , 0.222222 , 0.0555556 , 0.0 , 0.0 , 0.166667 , 0.0 , 0.222222
680 , 0.0714286 , 0.142857 , 0.0714286 , 0.0714286 , 0.0714286 , 0.214286 , 0.0714286 , 0.285714
681 , 0.0 , 0.3 , 0.3 , 0.2 , 0.0 , 0.0 , 0.0 , 0.2
682 , 0.4 , 0.266667 , 0.0 , 0.0 , 0.0666667 , 0.0 , 0.133333 , 0.133333
683 , 0.2 , 0.2 , 0.0 , 0.2 , 0.0 , 0.0666667 , 0.0 , 0.333333
684 , 0.0 , 0.12 , 0.12 , 0.16 , 0.0 , 0.2 , 0.04 , 0.36
685 , 0.0 , 0.0 , 0.0 , 0.25 , 0.166667 , 0.0 , 0.0 , 0.583333
686 , 0.0344828 , 0.206897 , 0.103448 , 0.137931 , 0.0 , 0.137931 , 0.0689655 , 0.310345
687 , 0.294118 , 0.176471 , 0.0 , 0.0 , 0.0 , 0.117647 , 0.0 , 0.411765
688 , 0.0 , 0.5 , 0.05 , 0.05 , 0.0 , 0.1 , 0.0 , 0.3
689 , 0.0 , 0.111111 , 0.148148 , 0.185185 , 0.0 , 0.037037 , 0.111111 , 0.407407
690 , 0.0588235 , 0.352941 , 0.0588235 , 0.235294 , 0.0 , 0.117647 , 0.0 , 0.176471
691 , 0.136364 , 0.0454545 , 0.0454545 , 0.136364 , 0.0 , 0.136364 , 0.0 , 0.5
692 , 0.0 , 0.454545 , 0.0454545 , 0.0 , 0.136364 , 0.0909091 , 0.181818 , 0.0909091
693 , 0.0 , 0.434783 , 0.0434783 , 0.173913 , 0.0434783 , 0.0869565 , 0.0869565 , 0.130435
694 , 0.130435 , 0.304348 , 0.173913 , 0.0 , 0.0 , 0.217391 , 0.0 , 0.173913
695 , 0.166667 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.125 , 0.0833333 , 0.291667
696 , 0.166667 , 0.416667 , 0.25 , 0.0833333 , 0.0 , 0.0 , 0.0416667 , 0.0416667
697 , 0.0909091 , 0.272727 , 0.0454545 , 0.0909091 , 0.0909091 , 0.0 , 0.0 , 0.409091
698 , 0.166667 , 0.333333 , 0.0833333 , 0.0416667 , 0.0 , 0.0833333 , 0.125 , 0.166667
699 , 0.0588235 , 0.0588235 , 0.235294 , 0.0 , 0.0 , 0.117647 , 0.0588235 , 0.470588
700 , 0.0 , 0.6 , 0.1 , 0.0 , 0.0 , 0.05 , 0.0 , 0.25
701 , 0.157895 , 0.105263 , 0.0 , 0.0526316 , 0.0 , 0.0 , 0.421053 , 0.263158
702 , 0.111111 , 0.444444 , 0.0 , 0.222222 , 0.0 , 0.0 , 0.111111 , 0.111111
703 , 0.263158 , 0.210526 , 0.0 , 0.157895 , 0.0 , 0.157895 , 0.0526316 , 0.157895
704 , 0.0833333 , 0.0833333 , 0.0 , 0.0 , 0.0 , 0.333333 , 0.166667 , 0.333333
705 , 0.15 , 0.1 , 0.15 , 0.25 , 0.0 , 0.05 , 0.0 , 0.3
706 , 0.0833333 , 0.0833333 , 0.0 , 0.25 , 0.0 , 0.416667 , 0.0 , 0.166667
707 , 0.263158 , 0.0526316 , 0.210526 , 0.0526316 , 0.0526316 , 0.0 , 0.0 , 0.368421
708 , 0.0 , 0.1875 , 0.0 , 0.0625 , 0.0 , 0.0625 , 0.125 , 0.5625
709 , 0.0740741 , 0.185185 , 0.037037 , 0.111111 , 0.037037 , 0.148148 , 0.0 , 0.407407
710 , 0.125 , 0.1875 , 0.0 , 0.0625 , 0.0625 , 0.1875 , 0.1875 , 0.1875
711 , 0.4 , 0.25 , 0.05 , 0.0 , 0.0 , 0.0 , 0.1 , 0.2
712 , 0.1875 , 0.375 , 0.125 , 0.0 , 0.0 , 0.0625 , 0.0625 , 0.1875
713 , 0.0666667 , 0.0 , 0.0666667 , 0.266667 , 0.0 , 0.333333 , 0.0 , 0.266667
714 , 0.181818 , 0.272727 , 0.363636 , 0.0 , 0.0 , 0.181818 , 0.0 , 0.0
715 , 0.0909091 , 0.272727 , 0.136364 , 0.0 , 0.0 , 0.0454545 , 0.0454545 , 0.409091
716 , 0.0 , 0.705882 , 0.0 , 0.0588235 , 0.0 , 0.0 , 0.0 , 0.235294
717 , 0.0 , 0.357143 , 0.0714286 , 0.0 , 0.0 , 0.285714 , 0.0 , 0.285714
718 , 0.0 , 0.3125 , 0.125 , 0.0625 , 0.0625 , 0.0625 , 0.0 , 0.375
719 , 0.0555556 , 0.444444 , 0.0 , 0.166667 , 0.0 , 0.166667 , 0.0 , 0.166667
720 , 0.238095 , 0.0952381 , 0.047619 , 0.0952381 , 0.0 , 0.0952381 , 0.047619 , 0.380952
721 , 0.0909091 , 0.227273 , 0.181818 , 0.227273 , 0.0 , 0.0 , 0.0 , 0.272727
722 , 0.148148 , 0.222222 , 0.0 , 0.111111 , 0.111111 , 0.0 , 0.148148 , 0.259259
723 , 0.111111 , 0.555556 , 0.0555556 , 0.111111 , 0.0 , 0.0 , 0.0555556 , 0.111111
724 , 0.2 , 0.133333 , 0.266667 , 0.0 , 0.0 , 0.0 , 0.0666667 , 0.333333
725 , 0.0714286 , 0.0714286 , 0.0714286 , 0.142857 , 0.0 , 0.285714 , 0.285714 , 0.0714286
726 , 0.3 , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.6
727 , 0.125 , 0.0 , 0.375 , 0.0 , 0.125 , 0.0 , 0.0 , 0.375
728 , 0.037037 , 0.259259 , 0.037037 , 0.111111 , 0.0 , 0.185185 , 0.0740741 , 0.296296
729 , 0.0 , 0.409091 , 0.0909091 , 0.136364 , 0.0 , 0.0454545 , 0.0909091 , 0.227273
730 , 0.0 , 0.111111 , 0.0 , 0.222222 , 0.0 , 0.111111 , 0.0555556 , 0.5
731 , 0.0 , 0.3125 , 0.25 , 0.125 , 0.0 , 0.0625 , 0.0625 , 0.1875
732 , 0.105263 , 0.578947 , 0.105263 , 0.0526316 , 0.0 , 0.0 , 0.0 , 0.157895
733 , 0.0769231 , 0.461538 , 0.0769231 , 0.0 , 0.0769231 , 0.0769231 , 0.0 , 0.230769
734 , 0.0384615 , 0.192308 , 0.192308 , 0.115385 , 0.0384615 , 0.0384615 , 0.0769231 , 0.307692
735 , 0.222222 , 0.111111 , 0.0 , 0.0555556 , 0.0 , 0.0555556 , 0.444444 , 0.111111
736 , 0.0625 , 0.1875 , 0.0625 , 0.25 , 0.0 , 0.0 , 0.0 , 0.4375
737 , 0.1875 , 0.1875 , 0.0625 , 0.0 , 0.0 , 0.125 , 0.0 , 0.4375
738 , 0.166667 , 0.375 , 0.0 , 0.0416667 , 0.0 , 0.0 , 0.125 , 0.291667
739 , 0.117647 , 0.117647 , 0.117647 , 0.117647 , 0.117647 , 0.0 , 0.0 , 0.411765
740 , 0.2 , 0.5 , 0.0 , 0.0 , 0.0 , 0.2 , 0.0 , 0.1
741 , 0.25 , 0.166667 , 0.0416667 , 0.0 , 0.125 , 0.125 , 0.166667 , 0.125
742 , 0.315789 , 0.368421 , 0.0526316 , 0.0 , 0.0 , 0.0 , 0.0 , 0.263158
743 , 0.181818 , 0.0 , 0.0 , 0.0909091 , 0.0 , 0.0909091 , 0.363636 , 0.272727
744 , 0.111111 , 0.148148 , 0.037037 , 0.0740741 , 0.185185 , 0.0740741 , 0.0740741 , 0.296296
745 , 0.0357143 , 0.321429 , 0.0 , 0.0 , 0.0 , 0.178571 , 0.0 , 0.464286
746 , 0.0555556 , 0.166667 , 0.166667 , 0.0 , 0.111111 , 0.0 , 0.111111 , 0.388889
747 , 0.0 , 0.571429 , 0.0714286 , 0.142857 , 0.0 , 0.142857 , 0.0 , 0.0714286
748 , 0.111111 , 0.166667 , 0.0555556 , 0.0 , 0.0 , 0.166667 , 0.111111 , 0.388889
749 , 0.190476 , 0.142857 , 0.238095 , 0.0952381 , 0.0 , 0.0952381 , 0.0 , 0.238095
750 , 0.0 , 0.526316 , 0.0526316 , 0.157895 , 0.0 , 0.0 , 0.0 , 0.263158
751 , 0.176471 , 0.352941 , 0.0 , 0.0588235 , 0.0588235 , 0.0588235 , 0.0588235 , 0.235294
752 , 0.142857 , 0.428571 , 0.0714286 , 0.142857 , 0.0 , 0.0714286 , 0.0714286 , 0.0714286
753 , 0.214286 , 0.428571 , 0.142857 , 0.0714286 , 0.0 , 0.0 , 0.142857 , 0.0
754 , 0.0454545 , 0.454545 , 0.0909091 , 0.0909091 , 0.0 , 0.0454545 , 0.181818 , 0.0909091
755 , 0.05 , 0.2 , 0.05 , 0.1 , 0.0 , 0.1 , 0.15 , 0.35
756 , 0.111111 , 0.333333 , 0.222222 , 0.0555556 , 0.0 , 0.166667 , 0.0 , 0.111111
757 , 0.2 , 0.266667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2 , 0.333333
758 , 0.190476 , 0.333333 , 0.142857 , 0.047619 , 0.0 , 0.047619 , 0.047619 , 0.190476
759 , 0.136364 , 0.272727 , 0.0 , 0.0 , 0.0 , 0.0454545 , 0.0909091 , 0.454545
760 , 0.1 , 0.4 , 0.1 , 0.0 , 0.0 , 0.0 , 0.2 , 0.2
761 , 0.0625 , 0.1875 , 0.125 , 0.0 , 0.0 , 0.25 , 0.0 , 0.375
762 , 0.0 , 0.1 , 0.0 , 0.2 , 0.0 , 0.2 , 0.2 , 0.3
763 , 0.176471 , 0.411765 , 0.0 , 0.0 , 0.0 , 0.0588235 , 0.0 , 0.352941
764 , 0.125 , 0.0625 , 0.1875 , 0.0 , 0.0 , 0.125 , 0.375 , 0.125
765 , 0.0 , 0.45 , 0.05 , 0.0 , 0.0 , 0.2 , 0.0 , 0.3
766 , 0.0 , 0.2 , 0.1 , 0.05 , 0.0 , 0.15 , 0.1 , 0.4
767 , 0.125 , 0.291667 , 0.0 , 0.125 , 0.0 , 0.0416667 , 0.208333 , 0.208333
768 , 0.0526316 , 0.315789 , 0.0526316 , 0.0526316 , 0.0 , 0.210526 , 0.0 , 0.315789
769 , 0.176471 , 0.176471 , 0.0588235 , 0.235294 , 0.0 , 0.117647 , 0.0588235 , 0.176471
770 , 0.0 , 0.235294 , 0.0 , 0.117647 , 0.117647 , 0.0 , 0.352941 , 0.176471
771 , 0.0909091 , 0.545455 , 0.0909091 , 0.0 , 0.0 , 0.136364 , 0.0909091 , 0.0454545
772 , 0.166667 , 0.166667 , 0.416667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.25
773 , 0.142857 , 0.428571 , 0.0 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.285714
774 , 0.133333 , 0.2 , 0.0666667 , 0.0 , 0.0 , 0.133333 , 0.0 , 0.466667
775 , 0.0952381 , 0.333333 , 0.0952381 , 0.0 , 0.047619 , 0.142857 , 0.0 , 0.285714
776 , 0.0 , 0.478261 , 0.0 , 0.0434783 , 0.0 , 0.0434783 , 0.173913 , 0.26087
777 , 0.05 , 0.1 , 0.2 , 0.05 , 0.05 , 0.3 , 0.05 , 0.2
778 , 0.166667 , 0.0 , 0.0 , 0.333333 , 0.0 , 0.166667 , 0.0 , 0.333333
779 , 0.0833333 , 0.333333 , 0.0 , 0.333333 , 0.0 , 0.0833333 , 0.0 , 0.166667
780 , 0.05 , 0.4 , 0.1 , 0.05 , 0.1 , 0.0 , 0.0 , 0.3
781 , 0.166667 , 0.0833333 , 0.0833333 , 0.0 , 0.0 , 0.166667 , 0.333333 , 0.166667
782 , 0.0740741 , 0.111111 , 0.296296 , 0.037037 , 0.0 , 0.148148 , 0.0 , 0.333333
783 , 0.238095 , 0.285714 , 0.142857 , 0.0952381 , 0.0 , 0.0952381 , 0.0 , 0.142857
784 , 0.176471 , 0.0 , 0.411765 , 0.117647 , 0.0 , 0.0588235 , 0.0588235 , 0.176471
785 , 0.0740741 , 0.222222 , 0.037037 , 0.222222 , 0.0 , 0.037037 , 0.037037 , 0.37037
786 , 0.210526 , 0.263158 , 0.105263 , 0.157895 , 0.0 , 0.105263 , 0.0 , 0.157895
787 , 0.0 , 0.391304 , 0.0869565 , 0.0 , 0.130435 , 0.173913 , 0.0 , 0.217391
788 , 0.0 , 0.153846 , 0.0769231 , 0.0769231 , 0.0 , 0.0769231 , 0.0 , 0.615385
789 , 0.166667 , 0.5 , 0.166667 , 0.0833333 , 0.0 , 0.0 , 0.0 , 0.0833333
790 , 0.0 , 0.214286 , 0.0 , 0.0714286 , 0.0 , 0.0 , 0.214286 , 0.5
791 , 0.0 , 0.454545 , 0.0 , 0.272727 , 0.0 , 0.181818 , 0.0909091 , 0.0
792 , 0.0555556 , 0.333333 , 0.111111 , 0.0555556 , 0.0 , 0.277778 , 0.0 , 0.166667
793 , 0.212121 , 0.0909091 , 0.030303 , 0.0909091 , 0.0 , 0.121212 , 0.0606061 , 0.393939
794 , 0.0 , 0.5 , 0.125 , 0.0 , 0.0 , 0.125 , 0.0 , 0.25
795 , 0.172414 , 0.310345 , 0.0 , 0.137931 , 0.0 , 0.137931 , 0.0 , 0.241379
796 , 0.0 , 0.526316 , 0.105263 , 0.0526316 , 0.0 , 0.105263 , 0.0 , 0.210526
797 , 0.25 , 0.2 , 0.0 , 0.05 , 0.2 , 0.1 , 0.1 , 0.1
798 , 0.178571 , 0.321429 , 0.107143 , 0.0357143 , 0.0357143 , 0.0 , 0.214286 , 0.107143
799 , 0.333333 , 0.166667 , 0.166667 , 0.0 , 0.0 , 0.0833333 , 0.0 , 0.25
800 , 0.157895 , 0.210526 , 0.263158 , 0.0526316 , 0.0 , 0.157895 , 0.0526316 , 0.105263
801 , 0.0 , 0.555556 , 0.0 , 0.0 , 0.111111 , 0.333333 , 0.0 , 0.0
802 , 0.0 , 0.272727 , 0.0 , 0.0 , 0.0 , 0.0909091 , 0.0 , 0.636364
803 , 0.411765 , 0.176471 , 0.0 , 0.0588235 , 0.176471 , 0.0 , 0.0588235 , 0.117647
804 , 0.0 , 0.315789 , 0.210526 , 0.0526316 , 0.0 , 0.0 , 0.157895 , 0.263158
805 , 0.235294 , 0.294118 , 0.0 , 0.0 , 0.0588235 , 0.0 , 0.117647 , 0.294118
806 , 0.0 , 0.0 , 0.0 , 0.25 , 0.0 , 0.25 , 0.0 , 0.5
807 , 0.466667 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.4
808 , 0.375 , 0.125 , 0.0 , 0.0 , 0.0 , 0.0416667 , 0.208333 , 0.25
809 , 0.0416667 , 0.375 , 0.0833333 , 0.0416667 , 0.0 , 0.0833333 , 0.0833333 , 0.291667
810 , 0.105263 , 0.105263 , 0.0 , 0.105263 , 0.157895 , 0.210526 , 0.0 , 0.315789
811 , 0.0555556 , 0.333333 , 0.0 , 0.0555556 , 0.0555556 , 0.0 , 0.111111 , 0.388889
812 , 0.0588235 , 0.235294 , 0.176471 , 0.0588235 , 0.0 , 0.117647 , 0.0588235 , 0.294118
813 , 0.0 , 0.454545 , 0.0 , 0.181818 , 0.0 , 0.0909091 , 0.0909091 , 0.181818
814 , 0.235294 , 0.235294 , 0.176471 , 0.0588235 , 0.0 , 0.0588235 , 0.117647 , 0.117647
815 , 0.0 , 0.4 , 0.0 , 0.0 , 0.0 , 0.133333 , 0.133333 , 0.333333
816 , 0.0 , 0.363636 , 0.0 , 0.0 , 0.0 , 0.0909091 , 0.0 , 0.545455
817 , 0.05 , 0.35 , 0.2 , 0.0 , 0.0 , 0.05 , 0.0 , 0.35
818 , 0.307692 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.153846 , 0.0 , 0.307692
819 , 0.0 , 0.133333 , 0.0 , 0.0666667 , 0.0 , 0.266667 , 0.133333 , 0.4
820 , 0.285714 , 0.0714286 , 0.142857 , 0.0714286 , 0.0 , 0.0 , 0.0 , 0.428571
821 , 0.315789 , 0.368421 , 0.157895 , 0.0 , 0.0 , 0.0526316 , 0.0 , 0.105263
822 , 0.0 , 0.625 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.375
823 , 0.142857 , 0.214286 , 0.0 , 0.0714286 , 0.0 , 0.357143 , 0.0 , 0.214286
824 , 0.1875 , 0.125 , 0.0 , 0.1875 , 0.0 , 0.25 , 0.125 , 0.125
825 , 0.0625 , 0.375 , 0.125 , 0.0 , 0.0 , 0.25 , 0.0 , 0.1875
826 , 0.0555556 , 0.277778 , 0.0 , 0.0 , 0.0 , 0.0555556 , 0.0 , 0.611111
827 , 0.133333 , 0.466667 , 0.0 , 0.0666667 , 0.0 , 0.0666667 , 0.0666667 , 0.2
828 , 0.333333 , 0.185185 , 0.111111 , 0.0740741 , 0.0 , 0.0740741 , 0.0 , 0.222222
829 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.266667 , 0.0666667 , 0.266667 , 0.266667
830 , 0.363636 , 0.272727 , 0.0909091 , 0.0 , 0.0 , 0.0 , 0.0 , 0.272727
831 , 0.0588235 , 0.117647 , 0.0588235 , 0.0 , 0.0588235 , 0.0 , 0.294118 , 0.411765
832 , 0.0606061 , 0.333333 , 0.272727 , 0.030303 , 0.0 , 0.242424 , 0.0 , 0.0606061
833 , 0.157895 , 0.210526 , 0.105263 , 0.0526316 , 0.0 , 0.157895 , 0.0 , 0.315789
834 , 0.0 , 0.411765 , 0.294118 , 0.0 , 0.0 , 0.0 , 0.176471 , 0.117647
835 , 0.25 , 0.291667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.208333 , 0.25
836 , 0.0 , 0.533333 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.266667
837 , 0.0 , 0.4 , 0.1 , 0.0 , 0.0 , 0.1 , 0.0 , 0.4
838 , 0.181818 , 0.0 , 0.0909091 , 0.0909091 , 0.272727 , 0.0 , 0.0454545 , 0.318182
839 , 0.153846 , 0.230769 , 0.230769 , 0.0769231 , 0.0 , 0.0769231 , 0.0 , 0.230769
840 , 0.12 , 0.4 , 0.0 , 0.08 , 0.0 , 0.0 , 0.36 , 0.04
841 , 0.0952381 , 0.285714 , 0.0 , 0.0952381 , 0.0 , 0.047619 , 0.190476 , 0.285714
842 , 0.214286 , 0.285714 , 0.0 , 0.0714286 , 0.0 , 0.357143 , 0.0 , 0.0714286
843 , 0.0 , 0.571429 , 0.0 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.285714
844 , 0.0 , 0.48 , 0.0 , 0.16 , 0.0 , 0.16 , 0.04 , 0.16
845 , 0.111111 , 0.222222 , 0.0555556 , 0.0 , 0.0 , 0.222222 , 0.0 , 0.388889
846 , 0.1875 , 0.3125 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.5
847 , 0.0 , 0.5 , 0.0 , 0.166667 , 0.0 , 0.166667 , 0.0 , 0.166667
848 , 0.0714286 , 0.214286 , 0.0 , 0.0 , 0.0 , 0.0714286 , 0.5 , 0.142857
849 , 0.0 , 0.47619 , 0.142857 , 0.0952381 , 0.0 , 0.047619 , 0.0 , 0.238095
850 , 0.0 , 0.105263 , 0.0526316 , 0.210526 , 0.263158 , 0.0 , 0.0526316 , 0.315789
851 , 0.130435 , 0.0869565 , 0.0434783 , 0.26087 , 0.0 , 0.347826 , 0.0869565 , 0.0434783
852 , 0.352941 , 0.176471 , 0.0 , 0.0588235 , 0.0 , 0.0588235 , 0.294118 , 0.0588235
853 , 0.277778 , 0.388889 , 0.0555556 , 0.111111 , 0.0 , 0.0 , 0.0555556 , 0.111111
854 , 0.0 , 0.0769231 , 0.0 , 0.230769 , 0.0 , 0.153846 , 0.153846 , 0.384615
855 , 0.3 , 0.1 , 0.0 , 0.1 , 0.0 , 0.2 , 0.2 , 0.1
856 , 0.142857 , 0.238095 , 0.047619 , 0.238095 , 0.0 , 0.0952381 , 0.0952381 , 0.142857
857 , 0.05 , 0.15 , 0.2 , 0.1 , 0.0 , 0.0 , 0.1 , 0.4
858 , 0.1875 , 0.375 , 0.0 , 0.0 , 0.0 , 0.0 , 0.125 , 0.3125
859 , 0.263158 , 0.263158 , 0.210526 , 0.0526316 , 0.0 , 0.0526316 , 0.0 , 0.157895
860 , 0.3 , 0.1 , 0.0 , 0.3 , 0.0 , 0.3 , 0.0 , 0.0
861 , 0.0 , 0.166667 , 0.0 , 0.166667 , 0.0 , 0.25 , 0.333333 , 0.0833333
862 , 0.0909091 , 0.409091 , 0.0909091 , 0.0454545 , 0.0 , 0.181818 , 0.0454545 , 0.136364
863 , 0.26087 , 0.26087 , 0.173913 , 0.0 , 0.0 , 0.0869565 , 0.0 , 0.217391
864 , 0.307692 , 0.307692 , 0.0 , 0.0 , 0.0 , 0.0769231 , 0.0 , 0.307692
865 , 0.0952381 , 0.285714 , 0.142857 , 0.047619 , 0.0 , 0.190476 , 0.047619 , 0.190476
866 , 0.0666667 , 0.266667 , 0.2 , 0.0 , 0.0 , 0.133333 , 0.133333 , 0.2
867 , 0.181818 , 0.181818 , 0.0909091 , 0.136364 , 0.136364 , 0.0 , 0.0 , 0.272727
868 , 0.0625 , 0.3125 , 0.125 , 0.0625 , 0.0 , 0.0625 , 0.1875 , 0.1875
869 , 0.25 , 0.2 , 0.15 , 0.0 , 0.05 , 0.05 , 0.0 , 0.3
870 , 0.105263 , 0.210526 , 0.210526 , 0.210526 , 0.0526316 , 0.0 , 0.0 , 0.210526
871 , 0.0625 , 0.0625 , 0.4375 , 0.0 , 0.125 , 0.125 , 0.125 , 0.0625
872 , 0.2 , 0.2 , 0.1 , 0.05 , 0.1 , 0.05 , 0.0 , 0.3
873 , 0.26087 , 0.130435 , 0.0 , 0.0434783 , 0.0 , 0.0434783 , 0.0 , 0.521739
874 , 0.2 , 0.2 , 0.0 , 0.15 , 0.1 , 0.25 , 0.05 , 0.05
875 , 0.047619 , 0.142857 , 0.0952381 , 0.047619 , 0.047619 , 0.047619 , 0.0952381 , 0.47619
876 , 0.0769231 , 0.153846 , 0.0 , 0.0 , 0.153846 , 0.0769231 , 0.0769231 , 0.461538
877 , 0.117647 , 0.588235 , 0.0 , 0.0 , 0.0 , 0.117647 , 0.0 , 0.176471
878 , 0.105263 , 0.263158 , 0.0 , 0.0526316 , 0.0 , 0.0 , 0.263158 , 0.315789
879 , 0.125 , 0.625 , 0.0 , 0.0 , 0.0 , 0.0 , 0.125 , 0.125
880 , 0.214286 , 0.0714286 , 0.142857 , 0.0714286 , 0.0 , 0.0714286 , 0.0 , 0.428571
881 , 0.0454545 , 0.318182 , 0.227273 , 0.0 , 0.0 , 0.0454545 , 0.0 , 0.363636
882 , 0.0909091 , 0.272727 , 0.0 , 0.227273 , 0.0 , 0.0909091 , 0.0 , 0.318182
883 , 0.148148 , 0.296296 , 0.037037 , 0.111111 , 0.0 , 0.148148 , 0.0 , 0.259259
884 , 0.115385 , 0.307692 , 0.0384615 , 0.0769231 , 0.0 , 0.115385 , 0.0769231 , 0.269231
885 , 0.210526 , 0.473684 , 0.157895 , 0.105263 , 0.0 , 0.0526316 , 0.0 , 0.0
886 , 0.0625 , 0.4375 , 0.0 , 0.0 , 0.0 , 0.0625 , 0.125 , 0.3125
887 , 0.0588235 , 0.0 , 0.0588235 , 0.117647 , 0.0588235 , 0.411765 , 0.235294 , 0.0588235
888 , 0.125 , 0.375 , 0.0 , 0.0 , 0.0 , 0.25 , 0.0 , 0.25
