X , P1AncestryProportion , P2AncestryProportion , P3AncestryProportion , P4AncestryProportion , P5AncestryProportion , P6AncestryProportion , P7AncestryProportion , P8AncestryProportion
820 , 0.416667 , 0.0833333 , 0.0 , 0.0833333 , 0.0 , 0.0833333 , 0.166667 , 0.166667
821 , 0.521739 , 0.130435 , 0.0869565 , 0.0 , 0.0434783 , 0.0434783 , 0.0434783 , 0.130435
822 , 0.5 , 0.0 , 0.0 , 0.1 , 0.15 , 0.15 , 0.0 , 0.1
823 , 0.222222 , 0.0 , 0.222222 , 0.111111 , 0.0 , 0.0 , 0.222222 , 0.222222
824 , 0.176471 , 0.235294 , 0.0588235 , 0.0 , 0.0 , 0.0588235 , 0.0 , 0.470588
825 , 0.214286 , 0.0 , 0.0 , 0.0714286 , 0.0 , 0.142857 , 0.142857 , 0.428571
826 , 0.115385 , 0.153846 , 0.307692 , 0.0 , 0.115385 , 0.0 , 0.0384615 , 0.269231
827 , 0.25 , 0.0833333 , 0.25 , 0.0 , 0.0 , 0.0 , 0.0833333 , 0.333333
828 , 0.428571 , 0.0714286 , 0.0 , 0.0 , 0.0 , 0.142857 , 0.0 , 0.357143
829 , 0.142857 , 0.0 , 0.142857 , 0.0 , 0.214286 , 0.0 , 0.214286 , 0.285714
830 , 0.0 , 0.266667 , 0.2 , 0.0 , 0.133333 , 0.133333 , 0.266667 , 0.0
831 , 0.285714 , 0.142857 , 0.0 , 0.0 , 0.142857 , 0.0 , 0.0 , 0.428571
832 , 0.125 , 0.09375 , 0.125 , 0.09375 , 0.03125 , 0.0625 , 0.28125 , 0.1875
833 , 0.117647 , 0.176471 , 0.529412 , 0.0 , 0.0 , 0.0 , 0.0588235 , 0.117647
834 , 0.133333 , 0.333333 , 0.0 , 0.0666667 , 0.333333 , 0.0 , 0.0 , 0.133333
835 , 0.333333 , 0.0 , 0.222222 , 0.222222 , 0.222222 , 0.0 , 0.0 , 0.0
836 , 0.1 , 0.3 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.4
837 , 0.222222 , 0.222222 , 0.222222 , 0.0 , 0.0555556 , 0.0555556 , 0.0 , 0.222222
838 , 0.0 , 0.142857 , 0.285714 , 0.428571 , 0.0 , 0.0 , 0.0 , 0.142857
839 , 0.0909091 , 0.181818 , 0.0 , 0.0 , 0.181818 , 0.0 , 0.363636 , 0.181818
840 , 0.0769231 , 0.153846 , 0.0 , 0.153846 , 0.0 , 0.0 , 0.0 , 0.615385
841 , 0.235294 , 0.176471 , 0.117647 , 0.0 , 0.117647 , 0.0 , 0.0 , 0.352941
842 , 0.136364 , 0.272727 , 0.0454545 , 0.0909091 , 0.0909091 , 0.0 , 0.0909091 , 0.272727
843 , 0.25 , 0.166667 , 0.0 , 0.0 , 0.25 , 0.0833333 , 0.25 , 0.0
844 , 0.352941 , 0.0 , 0.0 , 0.0 , 0.0588235 , 0.0 , 0.352941 , 0.235294
845 , 0.214286 , 0.142857 , 0.0 , 0.0 , 0.142857 , 0.0 , 0.142857 , 0.357143
846 , 0.1 , 0.0 , 0.2 , 0.0 , 0.1 , 0.0 , 0.1 , 0.5
847 , 0.133333 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.0666667 , 0.0 , 0.666667
848 , 0.153846 , 0.0 , 0.0769231 , 0.0769231 , 0.0769231 , 0.0769231 , 0.0 , 0.538462
849 , 0.047619 , 0.285714 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.047619 , 0.285714
850 , 0.333333 , 0.0 , 0.0666667 , 0.0 , 0.0 , 0.133333 , 0.0 , 0.466667
851 , 0.285714 , 0.142857 , 0.238095 , 0.047619 , 0.0952381 , 0.0 , 0.0952381 , 0.0952381
852 , 0.272727 , 0.181818 , 0.0909091 , 0.0 , 0.0 , 0.0909091 , 0.0909091 , 0.272727
853 , 0.7 , 0.0 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1
854 , 0.3 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.5
855 , 0.375 , 0.0 , 0.25 , 0.375 , 0.0 , 0.0 , 0.0 , 0.0
856 , 0.181818 , 0.181818 , 0.272727 , 0.0454545 , 0.0454545 , 0.0454545 , 0.0 , 0.227273
857 , 0.0666667 , 0.133333 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.666667
858 , 0.0833333 , 0.0833333 , 0.166667 , 0.0833333 , 0.0 , 0.166667 , 0.416667 , 0.0
859 , 0.047619 , 0.238095 , 0.047619 , 0.0 , 0.190476 , 0.0 , 0.190476 , 0.285714
860 , 0.375 , 0.125 , 0.0 , 0.125 , 0.0625 , 0.0 , 0.125 , 0.1875
861 , 0.307692 , 0.230769 , 0.0 , 0.0769231 , 0.153846 , 0.0769231 , 0.0 , 0.153846
862 , 0.444444 , 0.0 , 0.0 , 0.111111 , 0.111111 , 0.111111 , 0.222222 , 0.0
863 , 0.0769231 , 0.153846 , 0.0 , 0.0 , 0.230769 , 0.230769 , 0.0 , 0.307692
864 , 0.454545 , 0.0 , 0.0 , 0.181818 , 0.0909091 , 0.0 , 0.181818 , 0.0909091
865 , 0.391304 , 0.0434783 , 0.391304 , 0.0434783 , 0.0869565 , 0.0 , 0.0 , 0.0434783
866 , 0.1875 , 0.0 , 0.25 , 0.1875 , 0.1875 , 0.0 , 0.125 , 0.0625
867 , 0.333333 , 0.333333 , 0.133333 , 0.0666667 , 0.133333 , 0.0 , 0.0 , 0.0
868 , 0.375 , 0.125 , 0.0 , 0.0 , 0.0 , 0.25 , 0.0 , 0.25
869 , 0.352941 , 0.0 , 0.0588235 , 0.0 , 0.235294 , 0.0 , 0.0 , 0.352941
870 , 0.0769231 , 0.307692 , 0.0 , 0.0 , 0.153846 , 0.230769 , 0.0 , 0.230769
871 , 0.0909091 , 0.181818 , 0.0 , 0.363636 , 0.0 , 0.0 , 0.0 , 0.363636
872 , 0.166667 , 0.222222 , 0.333333 , 0.0555556 , 0.0 , 0.0555556 , 0.0 , 0.166667
873 , 0.157895 , 0.210526 , 0.0526316 , 0.0526316 , 0.0 , 0.0 , 0.315789 , 0.210526
874 , 0.142857 , 0.285714 , 0.0 , 0.0 , 0.0714286 , 0.142857 , 0.0714286 , 0.285714
875 , 0.363636 , 0.0 , 0.0 , 0.0 , 0.136364 , 0.0 , 0.227273 , 0.272727
876 , 0.3125 , 0.0625 , 0.0625 , 0.0 , 0.125 , 0.125 , 0.3125 , 0.0
877 , 0.181818 , 0.181818 , 0.0 , 0.0909091 , 0.318182 , 0.0454545 , 0.0454545 , 0.136364
878 , 0.214286 , 0.142857 , 0.0 , 0.0714286 , 0.0 , 0.214286 , 0.0 , 0.357143
879 , 0.4 , 0.0 , 0.2 , 0.1 , 0.0 , 0.0 , 0.0 , 0.3
880 , 0.12 , 0.12 , 0.08 , 0.12 , 0.24 , 0.0 , 0.12 , 0.2
881 , 0.25 , 0.166667 , 0.0833333 , 0.0416667 , 0.0 , 0.166667 , 0.0 , 0.291667
882 , 0.0869565 , 0.0869565 , 0.0 , 0.130435 , 0.0434783 , 0.0 , 0.434783 , 0.217391
883 , 0.454545 , 0.0 , 0.0909091 , 0.0 , 0.0 , 0.272727 , 0.0 , 0.181818
884 , 0.6 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.4
885 , 0.8 , 0.0 , 0.0 , 0.1 , 0.1 , 0.0 , 0.0 , 0.0
886 , 0.730769 , 0.0384615 , 0.0769231 , 0.0 , 0.0 , 0.0 , 0.0 , 0.153846
887 , 0.0 , 0.25 , 0.0 , 0.125 , 0.0 , 0.125 , 0.0 , 0.5
888 , 0.1875 , 0.1875 , 0.125 , 0.0 , 0.0 , 0.1875 , 0.0 , 0.3125
889 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2 , 0.0 , 0.0 , 0.8
890 , 0.047619 , 0.0952381 , 0.142857 , 0.047619 , 0.0952381 , 0.142857 , 0.047619 , 0.380952
891 , 0.272727 , 0.272727 , 0.0 , 0.0 , 0.0 , 0.181818 , 0.0 , 0.272727
892 , 0.125 , 0.375 , 0.0 , 0.0 , 0.0625 , 0.25 , 0.125 , 0.0625
893 , 0.25 , 0.0 , 0.0625 , 0.0625 , 0.0625 , 0.25 , 0.0625 , 0.25
894 , 0.470588 , 0.0588235 , 0.235294 , 0.0 , 0.117647 , 0.0 , 0.0 , 0.117647
895 , 0.666667 , 0.0 , 0.0 , 0.0 , 0.333333 , 0.0 , 0.0 , 0.0
896 , 0.238095 , 0.380952 , 0.0952381 , 0.0952381 , 0.0 , 0.047619 , 0.0 , 0.142857
897 , 0.407407 , 0.185185 , 0.0 , 0.111111 , 0.0 , 0.0 , 0.185185 , 0.111111
898 , 0.555556 , 0.222222 , 0.0 , 0.111111 , 0.0 , 0.111111 , 0.0 , 0.0
899 , 0.0769231 , 0.307692 , 0.230769 , 0.0 , 0.230769 , 0.0 , 0.0 , 0.153846
900 , 0.227273 , 0.0454545 , 0.0454545 , 0.136364 , 0.0 , 0.0 , 0.181818 , 0.363636
901 , 0.206897 , 0.0689655 , 0.103448 , 0.0344828 , 0.0689655 , 0.206897 , 0.172414 , 0.137931
902 , 0.0 , 0.307692 , 0.230769 , 0.0 , 0.0 , 0.0769231 , 0.0 , 0.384615
903 , 0.125 , 0.375 , 0.0 , 0.0 , 0.25 , 0.0625 , 0.0 , 0.1875
904 , 0.153846 , 0.230769 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.384615
905 , 0.166667 , 0.0833333 , 0.25 , 0.166667 , 0.0 , 0.0 , 0.0 , 0.333333
906 , 0.0 , 0.181818 , 0.181818 , 0.0 , 0.0 , 0.181818 , 0.0909091 , 0.363636
907 , 0.111111 , 0.0 , 0.0 , 0.111111 , 0.111111 , 0.333333 , 0.0 , 0.333333
908 , 0.142857 , 0.214286 , 0.0 , 0.357143 , 0.0 , 0.0 , 0.0 , 0.285714
909 , 0.0909091 , 0.363636 , 0.0 , 0.0 , 0.0909091 , 0.0 , 0.181818 , 0.272727
910 , 0.0 , 0.5625 , 0.125 , 0.0 , 0.125 , 0.0 , 0.0625 , 0.125
911 , 0.125 , 0.1875 , 0.0 , 0.0625 , 0.0625 , 0.0 , 0.3125 , 0.25
912 , 0.0 , 0.1 , 0.5 , 0.0 , 0.1 , 0.0 , 0.0 , 0.3
913 , 0.347826 , 0.130435 , 0.0 , 0.0 , 0.173913 , 0.0 , 0.0869565 , 0.26087
914 , 0.230769 , 0.230769 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.307692 , 0.0
915 , 0.0 , 0.75 , 0.0833333 , 0.0833333 , 0.0833333 , 0.0 , 0.0 , 0.0
916 , 0.272727 , 0.0 , 0.0 , 0.0 , 0.0 , 0.454545 , 0.181818 , 0.0909091
917 , 0.333333 , 0.0 , 0.0833333 , 0.0 , 0.166667 , 0.0 , 0.0 , 0.416667
918 , 0.266667 , 0.0666667 , 0.133333 , 0.0 , 0.0 , 0.133333 , 0.133333 , 0.266667
919 , 0.0714286 , 0.428571 , 0.214286 , 0.0714286 , 0.0714286 , 0.0 , 0.0 , 0.142857
920 , 0.421053 , 0.157895 , 0.0 , 0.0 , 0.105263 , 0.0 , 0.0526316 , 0.263158
921 , 0.2 , 0.2 , 0.0 , 0.0 , 0.4 , 0.0666667 , 0.0666667 , 0.0666667
922 , 0.05 , 0.0 , 0.0 , 0.25 , 0.15 , 0.0 , 0.05 , 0.5
923 , 0.210526 , 0.263158 , 0.368421 , 0.0 , 0.105263 , 0.0 , 0.0526316 , 0.0
924 , 0.0555556 , 0.0555556 , 0.111111 , 0.277778 , 0.333333 , 0.0555556 , 0.0 , 0.111111
925 , 0.388889 , 0.166667 , 0.111111 , 0.111111 , 0.0 , 0.0 , 0.0 , 0.222222
926 , 0.571429 , 0.142857 , 0.0 , 0.0 , 0.285714 , 0.0 , 0.0 , 0.0
927 , 0.25 , 0.166667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.166667 , 0.416667
928 , 0.0909091 , 0.0909091 , 0.227273 , 0.0454545 , 0.0 , 0.0 , 0.0454545 , 0.5
929 , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , 0.1 , 0.7
930 , 0.478261 , 0.0869565 , 0.0869565 , 0.0434783 , 0.0 , 0.0434783 , 0.0434783 , 0.217391
931 , 0.555556 , 0.0 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111111
932 , 0.125 , 0.0 , 0.125 , 0.25 , 0.0 , 0.0 , 0.0 , 0.5
933 , 0.2 , 0.2 , 0.0 , 0.0 , 0.2 , 0.0 , 0.0 , 0.4
934 , 0.0952381 , 0.0 , 0.0 , 0.0952381 , 0.0952381 , 0.190476 , 0.380952 , 0.142857
935 , 0.368421 , 0.105263 , 0.0526316 , 0.0526316 , 0.105263 , 0.105263 , 0.210526 , 0.0
936 , 0.16 , 0.0 , 0.48 , 0.0 , 0.08 , 0.04 , 0.04 , 0.2
937 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0833333 , 0.0 , 0.583333
938 , 0.214286 , 0.0714286 , 0.0 , 0.0 , 0.142857 , 0.214286 , 0.0 , 0.357143
939 , 0.0 , 0.0 , 0.142857 , 0.357143 , 0.0 , 0.0 , 0.285714 , 0.214286
940 , 0.0434783 , 0.0434783 , 0.173913 , 0.0869565 , 0.130435 , 0.0869565 , 0.0 , 0.434783
941 , 0.125 , 0.0 , 0.25 , 0.125 , 0.0 , 0.5 , 0.0 , 0.0
942 , 0.0 , 0.0 , 0.411765 , 0.0 , 0.176471 , 0.117647 , 0.117647 , 0.176471
943 , 0.0952381 , 0.142857 , 0.0 , 0.047619 , 0.047619 , 0.0 , 0.428571 , 0.238095
944 , 0.315789 , 0.105263 , 0.263158 , 0.105263 , 0.105263 , 0.0 , 0.105263 , 0.0
945 , 0.416667 , 0.0 , 0.0 , 0.0 , 0.166667 , 0.0 , 0.166667 , 0.25
946 , 0.4375 , 0.25 , 0.0 , 0.1875 , 0.0 , 0.0625 , 0.0 , 0.0625
947 , 0.25 , 0.0625 , 0.0625 , 0.0625 , 0.1875 , 0.1875 , 0.0625 , 0.125
948 , 0.0 , 0.375 , 0.0 , 0.3125 , 0.0 , 0.0 , 0.125 , 0.1875
949 , 0.2 , 0.3 , 0.0 , 0.0 , 0.0 , 0.1 , 0.1 , 0.3
950 , 0.363636 , 0.0909091 , 0.0 , 0.0454545 , 0.0 , 0.0 , 0.181818 , 0.318182
951 , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN
952 , 0.352941 , 0.176471 , 0.0588235 , 0.0 , 0.176471 , 0.117647 , 0.0 , 0.117647
953 , 0.125 , 0.25 , 0.375 , 0.0 , 0.0 , 0.125 , 0.0 , 0.125
954 , 0.0769231 , 0.0769231 , 0.0769231 , 0.0 , 0.307692 , 0.0 , 0.0769231 , 0.384615
955 , 0.0833333 , 0.25 , 0.0 , 0.0 , 0.0833333 , 0.0 , 0.0 , 0.583333
956 , 0.444444 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111111 , 0.111111
957 , 0.428571 , 0.142857 , 0.142857 , 0.190476 , 0.0 , 0.0 , 0.0 , 0.0952381
958 , 0.157895 , 0.263158 , 0.0 , 0.0 , 0.157895 , 0.263158 , 0.0 , 0.157895
959 , 0.111111 , 0.166667 , 0.222222 , 0.111111 , 0.0555556 , 0.333333 , 0.0 , 0.0
960 , 0.333333 , 0.111111 , 0.0 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.222222
961 , 0.111111 , 0.0555556 , 0.0 , 0.0555556 , 0.0 , 0.277778 , 0.388889 , 0.111111
962 , 0.473684 , 0.157895 , 0.0 , 0.0 , 0.0526316 , 0.263158 , 0.0 , 0.0526316
963 , 0.384615 , 0.0 , 0.0769231 , 0.307692 , 0.153846 , 0.0 , 0.0769231 , 0.0
964 , 0.333333 , 0.166667 , 0.0 , 0.166667 , 0.0 , 0.166667 , 0.0 , 0.166667
965 , 0.181818 , 0.0 , 0.0909091 , 0.181818 , 0.0 , 0.0 , 0.0 , 0.545455
966 , 0.5 , 0.142857 , 0.0 , 0.0714286 , 0.0 , 0.0 , 0.0 , 0.285714
967 , 0.153846 , 0.0 , 0.153846 , 0.0384615 , 0.115385 , 0.0769231 , 0.0 , 0.461538
968 , 0.142857 , 0.0 , 0.0 , 0.285714 , 0.0 , 0.0 , 0.0 , 0.571429
969 , 0.380952 , 0.047619 , 0.380952 , 0.047619 , 0.047619 , 0.0952381 , 0.0 , 0.0
970 , 0.529412 , 0.0 , 0.117647 , 0.0 , 0.0588235 , 0.235294 , 0.0 , 0.0588235
971 , 0.3 , 0.1 , 0.4 , 0.0 , 0.1 , 0.0 , 0.0 , 0.1
972 , 0.4 , 0.0 , 0.2 , 0.0 , 0.0 , 0.2 , 0.0 , 0.2
973 , 0.214286 , 0.0714286 , 0.214286 , 0.142857 , 0.0 , 0.142857 , 0.0 , 0.214286
974 , 0.1875 , 0.3125 , 0.125 , 0.0 , 0.0 , 0.0625 , 0.0 , 0.3125
975 , 0.2 , 0.15 , 0.3 , 0.1 , 0.1 , 0.0 , 0.0 , 0.15
976 , 0.375 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.125 , 0.5
977 , 0.272727 , 0.0 , 0.454545 , 0.0909091 , 0.0 , 0.0 , 0.0 , 0.181818
978 , 0.2 , 0.133333 , 0.0 , 0.2 , 0.0666667 , 0.0 , 0.0 , 0.4
979 , 0.333333 , 0.0666667 , 0.0 , 0.0 , 0.333333 , 0.0 , 0.133333 , 0.133333
980 , 0.227273 , 0.0 , 0.0 , 0.136364 , 0.0909091 , 0.0454545 , 0.0 , 0.5
981 , 0.777778 , 0.0555556 , 0.0555556 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111111
982 , 0.5 , 0.2 , 0.0 , 0.2 , 0.0 , 0.1 , 0.0 , 0.0
983 , 0.0 , 0.117647 , 0.117647 , 0.0 , 0.176471 , 0.0 , 0.0 , 0.588235
984 , 0.384615 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.0769231 , 0.0 , 0.307692
985 , 0.444444 , 0.0555556 , 0.0555556 , 0.0555556 , 0.0 , 0.0 , 0.111111 , 0.277778
986 , 0.25 , 0.2 , 0.1 , 0.0 , 0.05 , 0.0 , 0.15 , 0.25
987 , 0.0588235 , 0.176471 , 0.0 , 0.0 , 0.294118 , 0.0 , 0.117647 , 0.352941
988 , 0.25 , 0.2 , 0.15 , 0.0 , 0.0 , 0.1 , 0.0 , 0.3
989 , 0.206897 , 0.172414 , 0.0 , 0.103448 , 0.206897 , 0.0 , 0.0689655 , 0.241379
990 , 0.153846 , 0.0769231 , 0.0 , 0.0769231 , 0.0 , 0.0 , 0.230769 , 0.461538
991 , 0.333333 , 0.0740741 , 0.259259 , 0.0740741 , 0.111111 , 0.0 , 0.037037 , 0.111111
992 , 0.461538 , 0.0 , 0.0769231 , 0.0769231 , 0.0 , 0.0769231 , 0.0 , 0.307692
993 , 0.0714286 , 0.0714286 , 0.285714 , 0.0714286 , 0.0 , 0.0714286 , 0.0 , 0.428571
994 , 0.214286 , 0.428571 , 0.0714286 , 0.0 , 0.0 , 0.0 , 0.0 , 0.285714
995 , 0.235294 , 0.294118 , 0.0 , 0.0 , 0.0 , 0.0588235 , 0.0 , 0.411765
996 , 0.5 , 0.0 , 0.214286 , 0.0 , 0.0 , 0.0 , 0.214286 , 0.0714286
997 , 0.321429 , 0.285714 , 0.0 , 0.0714286 , 0.0 , 0.107143 , 0.142857 , 0.0714286
998 , 0.142857 , 0.285714 , 0.428571 , 0.0714286 , 0.0714286 , 0.0 , 0.0 , 0.0
999 , 0.294118 , 0.235294 , 0.0 , 0.117647 , 0.0588235 , 0.0 , 0.0 , 0.294118
