,P1AncestryProportion,P2AncestryProportion,P3AncestryProportion,P4AncestryProportion,P5AncestryProportion,P6AncestryProportion,P7AncestryProportion,P8AncestryProportion
831,0.072919575,0.09140525,0.150570325,0.15804677,0.053278085,0.31180797,0.032967665,0.12900436
832,0.07328912,0.09309702,0.143340755,0.06488319,0.14796333,0.314516935,0.034972455,0.127937195
833,0.087880775,0.037904855,0.16187381,0.054382095,0.12822195,0.291001825,0.04946689,0.1892678
834,0.06585979,0.11067592,0.12876885,0.041559105,0.09061715,0.326809945,0.05480943,0.18089981
835,0.087272085,0.16310364,0.123033025,0.04675782,0.091892105,0.28396527,0.03602373,0.167952325
836,0.07050774,0.015628745,0.184997735,0.06927693,0.13324131,0.338789545,0.034850175,0.15270782
837,0.113801275,0.075137645,0.08243885,0.09226921,0.07949689,0.33077582,0.0727344,0.15334591
838,0.02758865,0.067675715,0.111192115,0.10153716,0.04156315,0.366317355,0.10787882,0.176247035
839,0.050623355,0.126244725,0.17569635,0.114114525,0.06700834,0.23791831,0.05924301,0.169151385
840,0.09789811,0.045124995,0.146183045,0.05935362,0.044037585,0.30568584,0.067215165,0.23450164
841,0.075568755,0.04068181,0.133221995,0.05893818,0.07151798,0.393562385,0.16992119,0.056587705
842,0.077434735,0.02865283,0.091117245,0.0644999,0.09898163,0.293641665,0.06896001,0.276711985
843,0.07727258,0.18066832,0.146555445,0.042504545,0.03583215,0.252871255,0.17235632,0.091939385
844,0.1283687,0.064180165,0.234416235,0.092809915,0.093142095,0.226039855,0.035062825,0.12598021
845,0.03083814,0.070267275,0.128625715,0.184021,0.112129805,0.247953665,0.059084975,0.167079425
846,0.042310525,0.04367989,0.1576643,0.06909105,0.156185445,0.34558342,0.08115418,0.10433119
847,0.07178046,0.084439525,0.09410822,0.05593332,0.128992755,0.34368144,0.05147945,0.16958483
848,0.0437877,0.00423163,0.122805175,0.0625545,0.133958995,0.37926275,0.10396875,0.1494305
849,0.037746395,0.11539977,0.077336345,0.10875025,0.104974675,0.363582045,0.020321475,0.171889045
850,0.049306865,0.076251405,0.277328045,0.0476063,0.101685995,0.27999316,0.06867362,0.09915461
851,0.119526515,0.0706517,0.153515545,0.060698805,0.055409595,0.33050184,0.129577495,0.080118505
852,0.0624907,0.03261249,0.222467445,0.168825385,0.067721785,0.258027235,0.03379025,0.15406471
853,0.079361825,0.05328982,0.171302065,0.070390975,0.08905365,0.31652729,0.06644437,0.153630005
854,0.02325787,0.102035415,0.075217755,0.05832505,0.08930189,0.354891075,0.04498219,0.251988755
855,0.085909155,0.096336665,0.09112147,0.099828795,0.1456426,0.269624845,0.034841485,0.176694985
856,0.035896725,0.09981845,0.12497934,0.101060195,0.046003475,0.346634095,0.070210535,0.175397185
857,0.04129516,0.07513667,0.194040725,0.05049526,0.0386679,0.383768845,0.098279375,0.118316065
858,0.063759995,0.03325386,0.08873046,0.144826035,0.225602575,0.29521837,0.07657267,0.072036035
859,0.082318445,0.07650389,0.16585927,0.131245915,0.145160275,0.15610066,0.051284675,0.19152687
860,0.040398055,0.10681461,0.115189145,0.070627545,0.098834575,0.298939155,0.144408745,0.12478817
861,0.08239112,0.04717498,0.089271865,0.11922863,0.1257336,0.34360929,0.117209365,0.07538115
862,0.01482742,0.032743005,0.159021855,0.084957395,0.184012155,0.396902315,0.030527905,0.09700795
863,0.08647917,0.017317465,0.1746463,0.12705941,0.158609875,0.219684465,0.058673715,0.1575296
864,0.04132203,0.029904995,0.165317555,0.11996681,0.113202045,0.260294495,0.04280552,0.22718655
865,0.075390085,0.07341613,0.10798776,0.0988924,0.11185124,0.36875369,0.08856386,0.075144835
866,0.120579935,0.020883175,0.0746061,0.05277098,0.108344365,0.31681359,0.0838515,0.222150355
867,0.08680636,0.101729395,0.16189803,0.06560923,0.06828006,0.28261402,0.114877465,0.11818544
868,0.11809093,0.145051785,0.08194262,0.05761062,0.07569598,0.2114345,0.110309295,0.19986427
869,0.086258635,0.1253207,0.07931522,0.088055815,0.07404262,0.36894909,0.0065229,0.17153502
870,0.03818311,0.074989445,0.195644445,0.07422171,0.141069575,0.236905485,0.064903615,0.174082615
871,0.03422766,0.041228205,0.11082401,0.046628115,0.06516318,0.327542875,0.133157095,0.24122886
872,0.16073551,0.03587673,0.133212165,0.052926255,0.1606201,0.25792215,0.045540165,0.153166925
873,0.03134256,0.107588005,0.17585515,0.056600555,0.09007398,0.35803959,0.018851515,0.161648645
874,0.040583655,0.192658005,0.04724376,0.059727345,0.136359455,0.311271465,0.0786657,0.133490615
875,0.154523065,0.035875635,0.11218612,0.110580865,0.06683201,0.28408973,0.084247775,0.1516648
876,0.12254226,0.05690496,0.1121143,0.11491762,0.08085362,0.34766105,0.03624804,0.12875815
877,0.055955565,0.123259165,0.079453025,0.067249075,0.165441555,0.330254095,0.049405355,0.128982165
878,0.17908,0.05737749,0.18423676,0.061724945,0.04768963,0.25019425,0.05840716,0.161289765
879,0.114754525,0.06735201,0.057082705,0.034844585,0.0792849,0.37434127,0.07239194,0.199948065
880,0.060889065,0.10850936,0.117746555,0.107333895,0.084134605,0.34522306,0.041968225,0.134195235
881,0.085893685,0.089818405,0.074584765,0.10948903,0.148075145,0.370774945,0.030131715,0.09123231
882,0.102945635,0.09940777,0.159924165,0.07040097,0.054620325,0.267148655,0.08382394,0.16172854
883,0.107979105,0.09720141,0.08549721,0.24424233,0.075244655,0.255326085,0.02886736,0.105641845
884,0.082098515,0.068444055,0.088525405,0.10058112,0.14528004,0.369558535,0.037146595,0.108365735
885,0.020129355,0.12082111,0.137694,0.057680505,0.18782244,0.30155636,0.01456385,0.15973238
886,0.04448977,0.079582805,0.129959485,0.173327855,0.101484865,0.295613035,0.0413992,0.134142985
887,0.04442624,0.08270632,0.131578625,0.064231055,0.14515297,0.42230395,0.037463845,0.072136995
888,0.109631845,0.130468365,0.13257596,0.124340365,0.02643187,0.35492777,0.04359074,0.078033085
889,0.13068852,0.04820516,0.14911374,0.09425467,0.094852045,0.331698125,0.08917285,0.06201489
890,0.12352415,0.12397358,0.116606955,0.071041575,0.081312635,0.241183565,0.103038485,0.139319055
891,0.10205558,0.029074735,0.219628255,0.03015064,0.11102135,0.32137694,0.04312655,0.14356595
892,0.037793595,0.08679411,0.18257656,0.117945695,0.10915119,0.333759635,0.029859025,0.10212019
893,0.115387185,0.04014236,0.13206157,0.11951356,0.12943404,0.29745052,0.07707632,0.088934445
894,0.06040588,0.0405311,0.078972405,0.09807442,0.15949984,0.25543527,0.086852125,0.22022896
895,0.09987811,0.075606435,0.105564435,0.152910245,0.089946275,0.297585545,0.086057895,0.09245106
896,0.04019475,0.054343385,0.131959035,0.09737887,0.07133633,0.44577904,0.05153672,0.10747187
897,0.07822443,0.133063665,0.071868645,0.072917905,0.12878181,0.27561021,0.039999155,0.19953418
898,0.03506005,0.1099562,0.12446746,0.093240915,0.13433481,0.298306935,0.110668375,0.093965255
899,0.012868075,0.129884095,0.13318099,0.06547705,0.04841442,0.33431867,0.05236319,0.22349351
900,0.05061482,0.06663065,0.121959355,0.14180672,0.084270865,0.40294189,0.04262679,0.08914891
901,0.1244209,0.0592872,0.14567037,0.12794273,0.03775724,0.2466198,0.04558106,0.2127207
902,0.05195017,0.0563389,0.10280768,0.067161125,0.063518415,0.380741835,0.07435975,0.203122125
903,0.050216015,0.105082585,0.082644585,0.068588395,0.121746175,0.30278917,0.020460365,0.24847271
904,0.12321754,0.116938795,0.1506475,0.06363532,0.204505045,0.170163445,0.03131535,0.139577005
905,0.05904789,0.07892495,0.082804205,0.063377085,0.12493018,0.38326056,0.044680295,0.162974835
906,0.10221663,0.101397145,0.17785867,0.09574315,0.08801771,0.287104665,0.01593807,0.13172396
907,0.03135054,0.06942775,0.0680174,0.119118295,0.24863236,0.317857395,0.0,0.14559626
908,0.057991885,0.03187834,0.160379265,0.102957765,0.0844491,0.20656995,0.100872675,0.25490102
909,0.06371404,0.1500657,0.197701205,0.04644185,0.1067168,0.268162385,0.049448615,0.117749405
910,0.02702757,0.08615801,0.1979357,0.09535378,0.154165715,0.31939463,0.02376608,0.096198515
911,0.136030395,0.058870615,0.125667925,0.04068428,0.07562665,0.34616611,0.15440212,0.062551905
912,0.053319985,0.058934355,0.087809705,0.05879759,0.163232375,0.372033555,0.058967915,0.14690452
913,0.0488545,0.092689815,0.12174255,0.062443555,0.209966735,0.243895835,0.052291145,0.168115865
914,0.05005001,0.09311263,0.11162377,0.100139745,0.13225119,0.31112727,0.047684195,0.15401119
915,0.054516935,0.05000962,0.114559605,0.13436695,0.0364196,0.396622895,0.09569384,0.117810555
916,0.11754038,0.038326925,0.271512155,0.095865945,0.056718095,0.196446405,0.06508742,0.158502675
917,0.035263355,0.071731845,0.12970466,0.04336244,0.163023485,0.31120752,0.076365675,0.16934102
918,0.094564995,0.051100195,0.04941012,0.099031315,0.05096967,0.33609956,0.02373551,0.295088635
919,0.02480029,0.10711555,0.078603185,0.16287216,0.088226885,0.2982547,0.096957165,0.143170065
920,0.108850225,0.051530705,0.13913272,0.096553975,0.053986105,0.30711091,0.01620647,0.22662889
921,0.118685335,0.038007025,0.107583845,0.143433,0.164328505,0.242152855,0.06564985,0.120159585
922,0.06827193,0.164774505,0.22217302,0.1051949,0.08156073,0.195671,0.04907416,0.113279755
923,0.064787405,0.072884945,0.150531725,0.173448115,0.05251497,0.25485095,0.04022055,0.19076134
924,0.14630179,0.173736705,0.07760875,0.066537965,0.096141265,0.2598397,0.01918811,0.160645715
925,0.04316729,0.05272331,0.16797713,0.12198161,0.15599272,0.168711065,0.036716355,0.25273052
926,0.07339661,0.06985987,0.079907545,0.047720835,0.22200533,0.36917537,0.045765665,0.092168775
927,0.06082496,0.093732845,0.084861725,0.045926745,0.140849735,0.41018805,0.052687595,0.110928345
928,0.111358565,0.03068518,0.145791415,0.21300472,0.074539995,0.324758415,0.025451455,0.074410255
929,0.146701725,0.05291934,0.112258845,0.106473215,0.095593585,0.289352135,0.059507625,0.13719353
930,0.106144005,0.003180575,0.17166475,0.107611835,0.04867096,0.26275677,0.076370345,0.22360076
931,0.030733625,0.027517455,0.11653848,0.073324825,0.12119074,0.471493635,0.05236924,0.106832
932,0.10465982,0.104280795,0.13867226,0.168163635,0.082079495,0.247358495,0.038661325,0.116124175
933,0.081498245,0.01006487,0.121244595,0.00887208,0.10708912,0.37585199,0.09443475,0.20094435
934,0.027398975,0.06696681,0.1749257,0.12333116,0.121403265,0.277912575,0.06389639,0.144165125
935,0.042492085,0.04437666,0.111036075,0.115866265,0.09410379,0.34845613,0.05234551,0.191323485
936,0.083505195,0.086546165,0.11327156,0.091900705,0.213682845,0.218902645,0.08178938,0.110401505
937,0.051174495,0.05558545,0.088699475,0.086083175,0.094980435,0.388266975,0.09160527,0.143604725
938,0.032269095,0.08035822,0.067840085,0.081160805,0.09451428,0.399153055,0.05913112,0.18557334
939,0.082989165,0.03561473,0.181207755,0.083369195,0.161734125,0.289661805,0.07280632,0.092616905
940,0.097402095,0.0929247,0.152682455,0.01872745,0.184074805,0.260357835,0.0047606,0.18907006
941,0.06127252,0.05243262,0.165566645,0.136695425,0.061040685,0.27870538,0.11183281,0.132453915
942,0.041058015,0.08313183,0.11792367,0.177333365,0.10478848,0.33763737,0.066528085,0.071599185
943,0.037934945,0.05494295,0.2032447,0.10084887,0.10126792,0.33297037,0.03824258,0.130547665
944,0.08167761,0.12698084,0.149322205,0.075924165,0.08091527,0.30092533,0.096437065,0.087817515
945,0.041810585,0.099482065,0.076352745,0.08337307,0.187688895,0.32831077,0.057867045,0.125114825
946,0.127793405,0.04123586,0.090430215,0.059531375,0.043105185,0.378540335,0.092366105,0.16699752
947,0.068748185,0.137542165,0.090681425,0.06891355,0.108655425,0.41868825,0.02556914,0.08120186
948,0.143356995,0.06184634,0.16631293,0.06078842,0.12585248,0.216492225,0.129310185,0.096040425
949,0.055593805,0.06913048,0.128662775,0.14789643,0.05987908,0.39575895,0.05410795,0.08897053
950,0.082693955,0.01856748,0.05678769,0.069399615,0.07429061,0.385810075,0.05596853,0.256482045
951,0.14075623,0.148574965,0.12249069,0.053665375,0.0341489,0.22648738,0.08987423,0.18400223
952,0.119261315,0.045392705,0.115708075,0.17725397,0.045128705,0.242091105,0.07966928,0.175494845
953,0.0481432,0.135642345,0.126739105,0.05814114,0.03564925,0.345807365,0.05282959,0.197048005
954,0.03617572,0.145962115,0.126293775,0.060701155,0.11097733,0.237383705,0.08735355,0.19515265
955,0.028910105,0.037514665,0.16660412,0.10883514,0.097453125,0.280667675,0.08659059,0.19342458
956,0.15025922,0.017941095,0.125821345,0.196743355,0.06948455,0.294874755,0.0489559,0.09591978
957,0.0195208,0.04166524,0.185097025,0.063354215,0.15940426,0.28550503,0.055681455,0.189771975
958,0.169230545,0.13663132,0.10757265,0.115633385,0.02997535,0.25511479,0.01782689,0.16801507
959,0.006627505,0.134923505,0.08484937,0.064736715,0.141488505,0.35582345,0.0457173,0.16583365
960,0.038670735,0.08584797,0.131498565,0.041552635,0.122455355,0.285465215,0.117372905,0.17713662
961,0.07280331,0.148923855,0.137603365,0.070849195,0.12011167,0.257622815,0.011998075,0.180087715
962,0.111345835,0.190799655,0.118883505,0.068236875,0.07516234,0.263111615,0.02094625,0.151513925
963,0.115515185,0.0737221,0.05117099,0.11615584,0.05260446,0.277920915,0.101895825,0.211014685
964,0.09275864,0.13077486,0.03842413,0.105873635,0.08568555,0.26931909,0.048128935,0.22903516
965,0.06683355,0.05097537,0.18684195,0.07906879,0.093578885,0.371726715,0.037625815,0.113348925
966,0.0905444,0.01172902,0.10736355,0.108601305,0.089756555,0.331048215,0.045797275,0.21515968
967,0.13855546,0.1363361,0.127174585,0.08801389,0.04139832,0.285083805,0.05546639,0.12797145
968,0.109809615,0.102008165,0.12831303,0.15567749,0.054641805,0.33771288,0.03956092,0.072276095
969,0.104554315,0.051346875,0.128340405,0.066137525,0.113830165,0.236556025,0.095207045,0.204027645
970,0.131237165,0.092141245,0.09823588,0.160994925,0.12714081,0.21653669,0.030431595,0.14328169
971,0.06903316,0.116818895,0.133222515,0.072757075,0.17903491,0.248725965,0.04412433,0.13628315
972,0.12069601,0.11726742,0.0788694,0.1585187,0.092372465,0.215121985,0.113078925,0.104075095
973,0.11461516,0.137100825,0.09444617,0.055855465,0.05714617,0.35597388,0.00970966,0.17515267
974,0.0911863,0.06092827,0.23938793,0.08489928,0.10018642,0.278313145,0.059118755,0.0859799
975,0.084320105,0.059720515,0.079260945,0.16333483,0.12473908,0.26247854,0.074132035,0.15201395
976,0.17368177,0.04263664,0.1710045,0.0865077,0.056433405,0.3115815,0.012297715,0.14585677
977,0.133366645,0.08309149,0.10223442,0.16280775,0.101613935,0.2899403,0.003038825,0.123906635
978,0.12922349,0.07768408,0.11415193,0.043260225,0.0500039,0.4262722,0.054127,0.105277175
979,0.055862435,0.083051855,0.138357525,0.06689698,0.12086448,0.345172825,0.04432077,0.14547313
980,0.06538627,0.09184711,0.1056117,0.09223902,0.11179173,0.37560939,0.02473378,0.132781
981,0.12708152,0.103907635,0.14773097,0.06739656,0.033625355,0.366336165,0.04422597,0.109695825
982,0.11109606,0.08177863,0.166339255,0.078603975,0.123301045,0.30066056,0.06052378,0.077696695
983,0.0460994,0.219967405,0.129979395,0.05186733,0.111019385,0.23688687,0.11406223,0.090117985
984,0.04333478,0.106927895,0.11327182,0.0921856,0.09791248,0.25198758,0.14905618,0.145323665
985,0.094691835,0.0632455,0.14646444,0.065778955,0.15768626,0.306662225,0.018336165,0.14713462
986,0.0855857,0.059900285,0.104266915,0.105494975,0.12515029,0.32687207,0.04950704,0.143222725
987,0.066452325,0.051343805,0.068461155,0.028565175,0.14113559,0.40299857,0.070470715,0.170572665
988,0.111963775,0.07766366,0.076111095,0.0942951,0.04001093,0.364556715,0.06253979,0.172858935
989,0.07290466,0.05908695,0.12686618,0.1154422,0.101835545,0.28570348,0.06185422,0.176306765
990,0.05671526,0.02628469,0.230022315,0.089072815,0.07279378,0.30598709,0.12153844,0.09758561
991,0.04827554,0.11312199,0.156315895,0.089567485,0.025408795,0.32543414,0.093445215,0.14843094
992,0.07385155,0.038920205,0.067162425,0.07000853,0.097612615,0.34043098,0.0751425,0.236871195
993,0.05163544,0.096248165,0.21510631,0.01839465,0.115473865,0.271724775,0.07893058,0.152486215
994,0.02758826,0.07043131,0.17983003,0.16472266,0.160600925,0.24823409,0.052046355,0.09654637
995,0.208414095,0.07524193,0.064121785,0.04863367,0.15148257,0.253027845,0.058877765,0.14020034
996,0.07075129,0.14848553,0.055319925,0.11209017,0.07488959,0.314528875,0.03056841,0.19336621
997,0.08357219,0.05612042,0.139369455,0.184702065,0.10372637,0.314290975,0.06276578,0.055452745
998,0.0639257,0.068094205,0.15877669,0.085941275,0.083778925,0.353632815,0.005374175,0.180476215
999,0.108212705,0.13297181,0.070121275,0.09526719,0.1077372,0.31061822,0.04947783,0.12559377
